doc_id,date,doc_type,speaker,speaker_role,turn_idx,turn_type,chunk_id,chunk_uid,start_sent_idx,end_sent_idx,n_sentences,text
BoE_202408_transcript,20240801,transcript,"Andrew Bailey Well, let me take the two separate questions.",governor,10,answer,6,BoE_202408_transcript_6,10,18,7,"Pay has actually evolved pretty much exactly as we thought it would back in May. We haven't had any surprises on that front It's coming down quite gradually, but it is coming down. So, I think what I take from that is that the effects that the national living wage that we built in at that point have not, in a sense been contradicted by, by bad news on the upside. You know, we're very you know, we're obviously very vigilant on all that front, but we haven't seen any news that contradicted the view we took at that point. But look, we listen, and I listen and I spend a lot of time going around the country, and I do listen to what our contacts tell us about that. And by the way, it's that both the national living wage itself and it's this what they tend to call compression risk that you get, which is of course, is that it does have an effect in a sense, you know, above that because otherwise differentials get compressed as a point that firms make very regularly to me. So it is a, you know, it's a point they make and we recognize and we factor into our thinking."
BoE_202408_transcript,20240801,transcript,"Andrew Bailey Well, we're rather careful as a Bank of England not to give financial advice Actually, as",governor,13,answer,7,BoE_202408_transcript_7,0,7,5,"you'll understand what I would say is this, I mean, if you look at the pattern, if you look at the sort of path of mortgage rates, let me say a couple of things. I mean, they are actually now over 1% lower typically than they were this time last year. And I think what that tells us is that, you know, expectations of where inflation was going to go to have, you know, have, shifted. Inflation has come down, you know, more rapidly than I think all of us feared this time last year, in terms of the, the global shocks wearing their way through. Part of that fall I described over the year has actually happened in sort of recent weeks actually."
BoE_202408_transcript,20240801,transcript,"Andrew Bailey Well, we're rather careful as a Bank of England not to give financial advice Actually, as",governor,13,answer,8,BoE_202408_transcript_8,8,23,15,"Now, of course, these days with most mortgages being fixed rate over some period of time, they're at term they're actually essentially priced off the swap curve in financial markets. So, they reflect obviously what financial markets think is going to happen to rates. And so, you have seen some easing off, in the last few weeks and month or so. Now we'll see how we see how markets react to the news today. I mean, you know, that will be interesting because you might say, well, that move I just described was in some sense sort of discounting what markets thought might happen. Because, if you look at pricing, markets have been essentially pricing a cut either today or in the September meeting. So, you know, they had got that cut priced in. If you look at savings, let me I've said this before, I would draw a distinction between term deposits and site deposits. There may be timing differences immediately that that can happen, obviously. But if you look at the last year, I think you find term deposit rates and mortgage rates have moved pretty similarly. Site deposits have not moved as much and that's true over the whole period of recent years that the movement of term deposit rates has been larger than site deposit rates. And I've said, I think I've certainly said in the Treasury Select Committee hearings before that one way of rationalising that actually, is to switch then to the other side of our sort of activities, of the regulatory side. That we now put a lot more value on term deposits rather than site deposits because of the fact they don't run as quickly if they have a problem. And that's reflected in the regulatory liquidity structure and framework and so banks do price them accordingly. I think we're seeing we've been seeing some of that in recent years."
BoE_202408_transcript,20240801,transcript,"Andrew Bailey Yeah.I don't want to spend my time promoting my own speeches, but the speech I",governor,16,answer,9,BoE_202408_transcript_9,0,0,1,gave at Loughborough University earlier this year goes through that point that Dave's just made in some probably grinding detail that you really don't want to read.
BoE_202408_transcript,20240801,transcript,"Andrew Bailey Well, let me start on Phillip on the growth and unemployment point.",governor,18,answer,10,BoE_202408_transcript_10,0,10,8,"And what I would say is this that the path of unemployment that we now have in this, in this report is a lot shallower than two things. And one of the you know, one thing I think quite notable thing that doesn't get said much is just how little unemployment has moved actually in the last few years, and that's a good thing. Now there's a little bit of uncertainty, as we know about exactly what the rate of unemployment is at the moment in this country with the problems with the Labour Force survey. But, you know, we use a lot of other indicators to track what we think it is And it's somewhere in the lowish 4% range. If you look back in history, I mean, I I'm not I'm not going to comment on how old you are. I'm old enough to remember when it, you know, it was the headline in every newspaper and every news program, if you go back to the 70s and 80s, I mean, this is a very different cycle. So I don't want to see unemployment go up at any time. But this is I mean, it's a much shallower path."
BoE_202408_transcript,20240801,transcript,"Andrew Bailey Well, let me start on Phillip on the growth and unemployment point.",governor,18,answer,11,BoE_202408_transcript_11,12,15,4,"Well, it really goes back to the sort of the three points, the three, the three parts to the framework I made. I said earlier, one is this sort of in a sense, self-correcting path. The other is where restriction does have some impact via an output gap, which does cause some, you know, put some added weight onto the sort of onto the restrictiveness of monetary policy to get this persistent inflation point out. But it's a lot it's a lot milder than we've seen historically to be, to be honest with you."
BoE_202408_transcript,20240801,transcript,"Andrew Bailey Well, I'll take those in reverse order.",governor,21,answer,12,BoE_202408_transcript_12,0,15,11,"I and I'm sure Clare may want to come in on the first. We take no view on the potential of who will win the US presidential election. We will obviously be interested in the outcome, but we do not take a view on who's going to be the next president of the USA. Well, we'll see who wins and what their what their policies are. And yeah, we always we always condition our view on announced UK policies, let alone everybody else's policies. I mean on the question of growth, as I'm sure Claire want to come in. First of all, we always condition on announced government policies. The government is obviously very new, and it will formulate its views on what it wants the growth policies to be, and we will factor those into our thinking about the supply capacity of the economy. I also want I mean, I do agree very strongly both, by the way, both with the current chancellor and the previous chancellor, because actually there's very little difference here that there are important things that need to be done. Important things that need to be done, particularly in the financial sector, to encourage investment in the productive capacity of the economy. And I will take the same view with Rachel Reeves, at which point I'll hand over to Clare."
BoE_202408_transcript,20240801,transcript,"Clare Lombardelli Thanks, Andrew.",governor,22,answer,13,BoE_202408_transcript_13,0,7,8,"I mean, yeah, it's you know, we're not we're not going to write the budget here and nor should we. I mean, clearly, you're right We've got growth, sort of underlying growth in our forecast at around 0.3% a quarter. So, you know, is it isn't, you know, at the moment we think, that that is obviously slightly lower than what we've seen in recent quarters. We think most of that was volatility rather than momentum. But in the medium term, we think if you look at what's in the data, including things like the business surveys, that's more consistent with where we're likely to go. I mean, obviously there's a set of things that could be done that can raise potential growth. Those are clearly things that would help with any, any sense around sort of inflation and, and, and output and that trade off there. But, we think what we've got in our forecast broadly in line with what the data is telling you and the underlying drivers of growth."
BoE_202408_transcript,20240801,transcript,Dave Ramsden But just to underpin what Clare was just saying and also what Andrew was just,governor,23,answer,14,BoE_202408_transcript_14,0,6,5,"saying, the reason that it will be a focus of this government as the previous government is, you know, as we set out, each time in table 1D, labor productivity one was 1.75% on average 1998 to 2007. So we've had that significant shortfall in productivity growth compared to history and we've taken an assessment, of where it's going to go in future that hasn't changed since our last supply stock take. We keep reassessing that depending on what happens, in the economy, one thing that we focused on this time and it's, it's more in Andrew's third case the case where there have been more structural challenges is that maybe the he NAIRU, the medium term equilibrium unemployment rate, could be a little bit higher than we've currently estimated, that in and of itself would actually be negative for supply growth. But as Andrew and Claire were implying, there are lots of things that could be positive for supply growth, but we're going to have to look at these things in the round. And can do that with each time we come back and present a forecast in our supply stock takes."
BoE_202408_transcript,20240801,transcript,"Andrew Bailey Well, you quoted the modal inflation forecast. We also have a mean path for inflation,",governor,25,answer,15,BoE_202408_transcript_15,0,10,9,"which, as I said in my introductory remarks, starts to bring in this alternative scenario, to use Ben Bernanke's phraseology. The mean path is actually much nearer, much nearer to target. So, it goes back to this point about I made about what weight you place on those paths in thinking about the, the stance of monetary policy going forward. So, I think that's the way to look at that one. On, longer term growth I think we'll just come back to the point we were making earlier. At the moment, I would say, and this is essentially I mean, Dave's just given you the figures, actually. The potential growth rate is probably below the sort of historic trend of potential growth rates. The historic trend of potential growth rates is more in the 2 to 2.5% range. We will obviously very keenly follow what policies the government decides to adopt and then put those through the process we use in assessing the supply side of the economy and the stock takes we do on that and see where we come out."
BoE_202408_transcript,20240801,transcript,"Andrew Bailey Well, let me start by saying we're very clearly not going to sort of give you a sort of a",governor,27,answer,16,BoE_202408_transcript_16,0,8,9,"quantified path of where interest rates are going to go that will emerge. So I'll just make one point here, because I think it's important because I get asked this question a lot, It's a reasonable question. Where are we going to?I think it's reasonable to say that it's unlikely that we are going back to the world we were in between 2009, actually post the financial crisis and the point at which we started raising rates. And the reason for that is that that world was really driven by very big shocks, if you think about it. So obviously, the first driving shock was the global financial crisis. And then a number of others came along, most recently Obviously, Covid would be the one to point to there. You know, and I say that not because I think if you, you know, what would take us back to that world? Well, I would deduce from history that what would have to take us back to that world is some very big shock that we don't know about at the moment. So, it's much more likely, it seems to me, that we're going back to a world - and it's going back to Ed's question actually- where we will be somewhere around whatever the neutral rate turns out to be, which let me say, it's reasonable to say is lower than we are at the moment because we're describing policy as restrictive, but it's higher than we were between 2009 and when we started raising rates, for the point I just made about external shocks."
BoE_202408_transcript,20240801,transcript,Andrew Bailey So it's a good question.,governor,29,answer,17,BoE_202408_transcript_17,0,9,8,"Events in the Middle East are tragic and it's terribly sad to watch it. It has had far fewer economic consequences than to two sort of points of comparison. So if you go back to the 1970s, for instance, and secondly, therefore actually then I think many of us feared when these events started last October, and we can sort of speculate on why that is. But, I mean, the easiest one to look at is the oil price. I mean, we've not had a big spike up in the oil price, which, you know, say drawing on the lessons of history, it would have been perfectly reasonable to expect might have happened if you took a rather simplistic approach to the lessons of history. But I have, you know, there's always a but I think we have to be very vigilant on this front. I think we decided that the risk, the skew that we had in the forecast, you know, up till now since those events started, we wouldn't retain because of the fact that we haven't seen the signs of it emerging. But I don't for a moment want to give you the impression that means we're not very vigilant about this because, as you rightly said, things can change very quickly."
BoE_202408_transcript,20240801,transcript,"Andrew Bailey Well, I'm not going to define it. I'm going to come back to the framework that we set",governor,31,answer,18,BoE_202408_transcript_18,1,11,7,"I think we're going to have to, at each meeting, come back to this and say, and it's why I made the point that in a sense we've raised this assessment framework up a level from, from the evidence itself, but we're then going to ask ourselves the question, what does the evidence that we've had since we last sort of considered it tell us about the framework. And what does it tell us about these sort of three parts of the framework? Are we seeing, you know, more evidence that, you know, this persistent inflation evidence, the fact that the second-round effects, are taking longer to dissipate, than, than inflation did to emerge. I'm not going to tell you what it means because we don't know at this stage. I think what it means is there are a number of potential paths here. Each member of the committee will give somewhat different weights to those three parts to the framework and that's absolutely fair and understandable. You know, reasonable people can do that, and I would also, be sure that each of us will, in a sense, recalibrate those as we see the evidence, and that's how we will do it."
BoE_202408_transcript,20240801,transcript,"Andrew Bailey Well, I'm sure Dave will want to come in, but I feel so terrible about this, but I'm going",governor,33,answer,19,BoE_202408_transcript_19,1,14,10,"If you read the speech I gave at LSE a couple of months ago, the reason I say that I in that speech I set out what I regard as an important part point. Because, by the way, we're moving to a system where the level of reserves, bank, central bank reserves will be demand driven. It's a bit different from the fed there where they they've more set a supply set sense framework that they want to have ample reserves. Now we can't tell you what that what the precise point where we hit that sort of demand number is we're not we're not there yet. But the reason I say that is that the first part of QT is to do with reducing the level of reserves to the sort of the equilibrium level, if you like. We think we may get there later next year, but we don't know for certain. It's actually about a different issue, which is what is the right set of assets for the Bank of England to have on its balance sheet to match the level, the equilibrium level of reserves? And that's really about what where do we want the interest rate risk to be in that world. Should the central bank be bearing it, or should the market out there be bearing it? And you'll take a pretty big clue from what I said at the LSE, that I'm more in favour of the latter than the former."
BoE_202408_transcript,20240801,transcript,"Andrew Bailey I set out earlier, actually, I think it was Ed's question, how we think about that. I made",governor,36,answer,20,BoE_202408_transcript_20,0,15,11,"the point that actually we look primarily at private sector wages And, you know, we think public sector wages play a role, but they're not the direct input into, into inflation measures. And I did say, you know, you've got to if you if you get the back of your envelope out, you've got to think about what the sort of the increment to, to public sector wages would be relative to what was expected and then, you know, calibrate what you think, that what you think the inflation impact of that will be. Well, now we'll know a lot more about that when we have the budget. But if you do a sort of rough back of the envelope calculation isn't that large actually. No, we're not, we're not sort of this is not a sort of scrap this look, look at this. Let's put it was puttng it into a framework, which was my point about Sam's question. Actually, as I said earlier, if you look at wages, actually the path of wages since May, since we were sittng here three months ago, has been pretty much exactly what we thought it would be. And as I did mention in my opening remarks, you can spend a lot of time in the entrails of services inflation, because that's our job really. And, you know, we can tentatively, I think, but only very tentatively, say, look, some of the more sort of, if you like, sort of stable and less volatile elements look as if they're more stable and declining than some of the other elements. But look, you know, we will get a lot, a lot more information before we're next here. So no, I'm not in any sense sort of changing the message there other than, as I said earlier, I think Sam's question again, with very deliberately sort of put in place a sort of framework and to give you a, you know, a good sense as to how we interpret it."
BoE_202408_transcript,20240801,transcript,"Andrew Bailey Well, I'll start you make a really good point, of course, that one of the dangers of our",governor,38,answer,21,BoE_202408_transcript_21,0,12,11,"trade is that you slice things up so much that you lose the big picture.And, you know, we we're very conscious of that.But you rightly raise that point. So, hoping to avoid that all, I think the point is some of the sort of what I call the sort of regulated or indexed services prices. I mean, we've all probably had our mobile phone bills and slightly nastier teeth at the thought of RPI plus, element to it. That, of course, is a is actually a sort of form of price indexation. And obviously given what's happened to headline inflation, obviously we should expect those index prices to adjust accordingly when they're next reset. So, I think you have to look at you do have to look at one set of services prices differently to others. You know, we've observed, I mean, hotel prices are a good example. I think there's what's called now dynamic pricing goes on a lot where they're adjusted much more frequently. And then as a set of services that are sort of probably behaving more in a sort of way they've behaved for a long time. So, I think it's sensible to look at all of those components, to look at them individually. But then you have to put the whole story back together again, because it would be unwise to obviously take in decisions on interest rates based on based on one part of the story and not the others."
BoE_202408_transcript,20240801,transcript,"Andrew Bailey Well, I said earlier, I mean, in some ways, of course, because mortgages are priced off",governor,41,answer,22,BoE_202408_transcript_22,0,11,11,"the curve of the interest rate curve you've already seen some movement in mortgage prices over recent weeks and months. So, I think you have to be sort of these days, you have to be sort of conscious that some pricing is an anticipation effect. Obviously, those are commercial decisions, but there's some anticipation effect going on there relative to what comes afterwards. So, I think, you know, you have to sort of look at the whole the whole range of things there. I'd really on the level of interest rates, I'd go back to the point I made earlier. Yes, rates are still restrictive and that's necessary to get this, get the second-round effects and the persistence of inflation out. So, you know, there will be obviously benefits to this. I mean, we are already, and we have been for a year or so, you know, household net income, real household net income growth has been positive for a year or so now. And of course, that's because inflation has come down rapidly. Obviously, it stands against what happened before that, that obviously. So, as for what happens to confidence, well we'll see."
BoE_202408_transcript,20240801,transcript,"Andrew Bailey It's a different skew. So, it goes back to the earlier question on the we had a middle",governor,43,answer,23,BoE_202408_transcript_23,1,3,3,"As I was saying earlier, we've taken that skew out for the reasons I gave earlier. But what we've now got is essentially a domestic, a domestic risk in there. So, they might look a bit the same, but they're not, they're quite the stories behind them are quite different."
BoE_202408_transcript,20240801,transcript,"Andrew Bailey Well, there was a there was a there was a Federal Reserve decision last night. Yeah.",governor,46,answer,24,BoE_202408_transcript_24,0,7,6,"You know, there's a lot going on in the world economy.There was a Bank of Japan decision yesterday. So, there's a lot going on in the world economy.And that's what affects exchange rates. So, so I wouldn't I mean, look, I think what we've observed, Jeff, over the last actually the last few days actually is a slight shift in market anticipation of what the decision today would be from. I think our market staff were saying it was 50:50 this time last week. It was about 6040 by the time we sort of, you know, got to work this morning. And as I say, there's a lot going on in the rest of the world, so I wouldn't put anything more in it than that."
BoE_202411_transcript,20241107,transcript,Andrew Bailey,governor,3,answer,0,BoE_202411_transcript_0,0,24,17,"Well, let me let me begin by echoing what Katie just said, if you don't mind, Larry, on a personal note, I know this is your last. I don't know how many of these you've done, but it must be a lot. But look, Larry, I think we all want to join in together and a thank you for all you've done for British economic journalism. And we wish you very all the best for the future. And you are, of course, the first person ever to get applause in this press conference! So, on the question about the budget that we've set out the picture, I would say, look, we've cut interest rates today. So, I mean, that of course, is actually obviously significant in the context of the news. So, the first thing I'll say, yes, there is there is some upward effect on inflation. But the path of inflation as we've set out, we think returns to the target, in the horizon that we look at. And that is what has given us, in a sense, support for cutting rates today. But what I would say, and I'd just reemphasize what I said earlier, is that there is obviously a lot that we will learn about the effects of the budget, as they pass through. I think it's important that, you know, we have time to do that. We all have time to do that and so that underlines again, the message we've given today. I laid out quite carefully the channels through which the impact, for instance, on employment costs, can work. They are obviously quite different channels actually we can have combinations of those. We no doubt will have combinations of those channels and will want to observe very closely how the how that works. Our agents are fully primed to go out and start asking about it."
BoE_202411_transcript,20241107,transcript,Andrew Bailey,governor,8,answer,1,BoE_202411_transcript_1,0,7,7,"Well, I think on mortgage rates, we've actually, you know, we've seen some reduction in mortgage rates since the August report. Obviously, we've cut rates today, so we'll see how that feeds through, but obviously how it feeds through for most mortgages now is it depends on how the curve moves. Because most mortgages obviously are priced off the swap curve because they're mostly fixed rate mortgages. So, I don't think that it's sensible to conclude that the path of interest rates will be particularly different in that respect and of course, we don't set out an expected path ourselves because we respond to the news as we see it and form our views as we see it. So, I would, you know, I would emphasize the points I made that the profile that we have of inflation starts lower and does go up. But let's be clear when we talk about going up, I mean, these are, you know, a different order of magnitude of numbers compared to what we've been talking about in press conferences here for the for recent years. But then the key point is that it comes back down to target you know, we think sustainably within the forecast period."
BoE_202411_transcript,20241107,transcript,"Dave Ramsden Just to reinforce Andrew's point. I mean, the curve, what we've seen, you know, the",governor,9,answer,2,BoE_202411_transcript_2,0,3,3,"two-year rate for a 75% LTV mortgage has come down by 78 basis points since May. That shows you what's happened to all the all the savings and borrowing, all the key savings and borrowing products. And as Andrew was saying, that's been you know, the reference rate for mortgages is the OIS rate, which has also come down over that period."
BoE_202411_transcript,20241107,transcript,Andrew Bailey,governor,10,answer,3,BoE_202411_transcript_3,0,0,1,"Just on the second part of your question, Faisal, and just looking at market movements over the last, last week or two.I mean, to start with, I think if you go back to the beginning of last week, I think the"
BoE_202411_transcript,20241107,transcript,Andrew Bailey,governor,15,answer,4,BoE_202411_transcript_4,1,12,7,"The first part is you said quite rightly, is look, we've got good news. The disinflation process, as I showed in the first chart, you know, not only continues but actually has been faster than we expected and not just faster over the last year, faster since we were last here in August. I mean, first of all, there is greater global uncertainty, without doubt. The second thing to say is that there are, of course, there are domestic uncertainties, I pointed to two of them in my remarks. One was just to say, we need to obviously see how the budget measures pass through in terms of their economic effects. And then I pointed again, as I have done in the past, obviously, to the labour market and how the adjustment of the labour market continues. So, it's a point about uncertainty and that's why, as you'll have observed, the word gradual once again appears in our language."
BoE_202411_transcript,20241107,transcript,Andrew Bailey,governor,17,answer,5,BoE_202411_transcript_5,1,14,10,"I mean, I'm sure Clare will want to come in, but let me make two points to start with. First of all, the point we were making or are making on import prices is not really about it's not at all about the US election. It's really based on, an observation in the data that the relationship between world export prices and sterling and UK sterling import prices has not moved as we expected. We've seen some divergence with stronger UK import prices than we would have expected based on world export prices, and frankly, we've adjusted our assumption to reflect the fact that we don't see any evidence of that really sort of coming to coming to a conclusion. On the second point, about the US election, I can I just make this point. First of all, you know, we always respond to announced Policies - that's true in the world it's true in the UK- not to, stories about what they might be. The second thing I'll say, just to be very clear on this, you know, we work with all US administrations more obviously on the financial stability side than the monetary policy side, because that's the nature of financial stability versus monetary policy. But we work with all administrations we will look forward to working with the new US administration. We worked with the current administration, and that's our job. We do it without any, uh, if you like, sort of, you know, presumptions and we will do that constructively."
BoE_202411_transcript,20241107,transcript,Andrew Bailey,governor,21,answer,6,BoE_202411_transcript_6,1,9,7,"That's one of the things we always say about the UK economy. And it's true, it's an open economy of course many, many economies are open. So, look, I think we will have to watch this very, very closely as we will. As I said, I'm not going to make any, you know, any presumptions about what will happen, because I don't think that's either (A) consistent with our policy remit or (B) wise, frankly, I think let's see what happens. And you know, there will, I'm sure, be a very open dialogue between both our government and the US administration and I say where appropriate, just to reiterate the point, you know, we work very closely with the US administrations because it's obviously the right thing to do. And, you know, we will no doubt, over time, be able to get a better sense of what the policies are and then be able to answer your question, how they might affect the UK economy. But I'm just not going to, I don't think it's useful or wise to enter into sort of speculation at the moment of what they might be, because we just don't know."
BoE_202411_transcript,20241107,transcript,Andrew Bailey,governor,23,answer,7,BoE_202411_transcript_7,1,13,11,"Yeah, but you're not you're probably safe from getting the Ben Broadbent memorial answer where he'll talk about John Williams, the Welsh economist! Look, let me give you one, I think quite interesting fact. And actually, I'll go back to take it back to sort of a couple of days ago. If you look at movements along the interest rate curve from the beginning of October to a couple of days ago, and when you compared the US curve with the UK curve that basically moved by about the same amount. You know, particularly if you go out sort of a bit along the curve. So, you know, what I would say from that is there's clearly quite a lot of international, you know, input going on to that and certainly when our staff do their decompositions of contributions to curve movements, which they do for us every time we meet, there's quite a substantial international element in that. On the neat way you try to get to the R star question, we don't, very deliberately we do not have a level of, of the equilibrium interest rate or the neutral interest rate R star, call it what you like, uh, in mind, because it will be very dependent on factors. And, you know, there is a long run, you know, there's a long run, you know, concept which is much more related to sort of structural things in the economy. And then there's a shorter run concept which is more cyclical and more immediately relevant, which, you know will be influenced by a lot of things, some of which we've already talked about. So, you know, I'm always very careful in saying I don't expect interest rates to go back to the very low levels that they were at prior to prior to the obviously increasing rates, unless there were some completely unknown shock of the nature of the sort that caused them to go down in the first place, you know, back in the financial crisis and Covid. So, but that obviously leaves quite a bit of territory in between for us to, you know, for that rate to settle in."
BoE_202411_transcript,20241107,transcript,"Andrew Bailey If I could just give Joel one practical illustration, which I think is helpful. I mean, the",governor,27,answer,8,BoE_202411_transcript_8,0,1,2,"degree of uncertainty around UK labour force participation, obviously feeds through into what we think the neutral interest rate is, because that obviously affects, you know, where neutrality is and where these various gaps are. And as Clare said, they're not only unobservable at the best of times, there's quite a lot of uncertainty around some of them at the moment."
BoE_202411_transcript,20241107,transcript,Andrew Bailey,governor,30,answer,9,BoE_202411_transcript_9,0,7,6,"Well, it's something that we did reflect on, you know, quite considerably in the committee. And the question is, you know, the relationship between the forecast and the policy decision is not mechanical, but the forecast, obviously, is a very important guide and we take it very seriously and constructing it. But as you said, and we've been discussing already in several of the questions, the curve has moved around quite a lot and has been moving around quite a lot in the period in which we've been finishing, putting together and finishing off the forecast. So, the question was, well, should we change our standard convention and use something more contemporary, more short run? And one reason we didn't do that is precisely I mean, you made the point yourself. There's a lot of event risk in this curve at the moment."
BoE_202411_transcript,20241107,transcript,Andrew Bailey,governor,30,answer,10,BoE_202411_transcript_10,10,16,6,"And for that reason we concluded, and I strongly support this, that actually sticking to the convention. And the reason we have this convention is because 15 working days is a way of getting an average over a sort of period of time, which is sufficiently contemporary not to be out to out of date, but it does do a certain amount of smoothing. And we decided, honestly, that's probably that's the best thing to stick with. The curve is, you know, is in a different place today. But we'll see where it is by the time we get to our December meeting and judge accordingly. And I think that's the best approach to adopt at the moment."
BoE_202411_transcript,20241107,transcript,Andrew Bailey,governor,33,answer,11,BoE_202411_transcript_11,0,8,7,"Well, there are many words in dictionaries.So, I'm not I've got to say honestly, I don't either have a favorite word or a most beautiful word in the dictionary.I mean, there are many, many words in the dictionary, so I'm not sure I'm going to join in that debate. I mean, as I said, look, let's wait and see, um, where things get to. I'm not going to, as I say, prejudge what might happen, what might not happen, where policy goes to. I, you know, I do think we have to we do have to watch very carefully the fragmentation of the world economy. It matters for us both in our monetary policy and our financial stability, context and objectives. So we do spend a lot of time looking at that. Uh, And frankly, there are a lot of risks attached to the fragmentation of the world economy."
BoE_202411_transcript,20241107,transcript,Andrew Bailey,governor,36,answer,12,BoE_202411_transcript_12,0,6,7,"Well, I'll just start off I think Clare would want to come in. I laid out in my opening remarks it's a very good question. I laid out in my opening remarks the sort of the channels through which the effects could come through, because you're right. I mean, it clearly raises the cost of cost of employment. And those channels would have quite different effects and they're not mutually exclusive, by the way. You can have all sorts of combinations of those channels, not only at any one point in time, but actually the mix of channels could well change over time. And broadly, the channels obviously work, as you said, they work through prices, but they work through wages, they work through employment, and they could work through productivity as well."
BoE_202411_transcript,20241107,transcript,Andrew Bailey,governor,38,answer,13,BoE_202411_transcript_13,0,2,3,"Just to add one of the things that we've picked up from the agents, um, is that over the last year or so, firms have found it harder to pass cost increases on into prices and that you can see that reflected. I mean, the data on margins on profit margins are yeah, they're very aggregated, so, you know, there's a certain amount of sort of have to make assumptions about how you get from one to the other, but you can see that broadly in the, in the data. So the question then becomes, I mean, to what Clare was saying is, well, you know, in the current context, how then is that that cost effect going to be passed through in a world where firms are telling us it's harder to pass these things through into prices, and we'll see, because as I say, there are other channels of adjustment, clearly."
BoE_202411_transcript,20241107,transcript,Andrew Bailey,governor,41,answer,14,BoE_202411_transcript_14,1,1,1,I think Clare might want to come in on this.
BoE_202411_transcript,20241107,transcript,Andrew Bailey,governor,45,answer,15,BoE_202411_transcript_15,0,15,12,"Well, it's interesting, I'm going to slightly contradict what I've now said, but bear with me. So, if you go back to last Friday, um, we also had the non-farm payroll number, which was interpreted initially as being weak, although I think, you know, there were 1 or 2 special factors in there with hurricanes. But the market actually the curve actually moved up in the US quite substantially, and our curve sort of moved in the same direction. I only say that because actually yesterday the US curve moved up, but our curve didn't really follow it. So, they don't always they don't always move together in that sense. And I think that may be a reflection also that the point I was making earlier about the unwinding of the sort of position, uh, taking off of positions that we had last week is probably finished now. So, um, those two things weren't sort of interacting particularly, I suspect, yesterday. So much so look, I think I think going forwards, um, we'll have to see. I'll just come back to the point I make that I think it's important that we, you know, we obviously, you know, see what the policies the new Trump administration decides to announce are. But, you know, just to reiterate the point, you know, we're an open economy. They do have an effect, certainly, as we were saying earlier on the UK curve. So, we do obviously have a lot of interest in what goes on, you know, internationally and particularly in the US."
BoE_202411_transcript,20241107,transcript,Andrew Bailey,governor,47,answer,16,BoE_202411_transcript_16,2,10,6,"Does gradualism mean cutting every other meeting, which gets us to four. But that's just sort of putting a reflection on it. Look, I mean, the market curve is obviously what it is. You've seen the forecast that we've published conditioned on that market curve where it takes inflation to our, you know, our view on that in terms of, you know, is that consistent with our remit and the target? But I'm not going to go beyond that in terms of what gradual means. But I think it is, you know, it is important to emphasize it at this point because there is a lot of uncertainty out there at the moment."
BoE_202411_transcript,20241107,transcript,Andrew Bailey,governor,49,answer,17,BoE_202411_transcript_17,1,6,4,"I mean, just to add, I think, you know, I set out at the beginning quite deliberately the point that, you know, it's good news, but inflation is, you know, well below where we thought it would be now a year ago. But another reason is that the conditioning assumptions have changed quite a lot, including energy prices, for instance, and obviously how this uncertainty in the world economy passes through to those conditioning assumptions will be important, and we will react to it. I mean, you know, I'd just say again, I mean, one of the things that, you know, I readily stick my hand up and say, I would, you know, I would have got wrong, you know, some months or over a year ago now, as sadly, as of course, as sadly, in a sense, the events is what the events in the Middle East would have done to the oil price. But, you know, it's been a different story to the one I would have expected."
BoE_202411_transcript,20241107,transcript,Andrew Bailey,governor,52,answer,18,BoE_202411_transcript_18,0,7,8,"Well, I'm not going to get into the subject of tariffs. But what I would say and I think, I draw on the sort of, first half of my term as Governor. I mean, the external shocks have been the big ones in that sense. So I think, we are still in a world where there are very big global geopolitical shocks going on, and there are very big uncertainties in the world economy. So, I think based on recent experience, you know, we obviously have to watch those very carefully as to what might, what might develop. And we don't know is the answer in some of these cases. So, we're going to watch the UK - don't get me wrong -we're going to watch obviously the impact of the UK budget very carefully. But I would say based on, you know, the last four years or so, I mean we've had very big external shocks going on."
BoE_202411_transcript,20241107,transcript,Andrew Bailey,governor,56,answer,19,BoE_202411_transcript_19,1,11,10,"I'm really not going to comment on what we would expect from the next US administration, because I think we need to wait and see. You know, I think that's the right thing to do. It's, as I say, it's not for us to, you know, comment on or judge, you know, what might or might not happen. It is for us to work constructively with all US administrations. And we'll do that and we will, you know, respond as appropriate when we, you know, have information on. Yes, I mean, the Chancellor and I were in Washington together. The Chancellor said at the Treasury Select Committee that she and I obviously do talk quite often, and we did talk through, you know, the market response last week to the budget. I said before, and I'll say again, I don't think it's for me to say what fiscal rules should be. However, I very strongly agree that it's important to have fiscal rules. And I think, you know, it's important that the Chancellor has addressed head on the question of what the appropriate fiscal rules are in the current situation."
BoE_202411_transcript,20241107,transcript,Andrew Bailey,governor,59,answer,20,BoE_202411_transcript_20,0,4,5,"Well, it's interesting just going back to a few things I was saying. I mean, first of all, look, the UK as I said, as I said, the UK is an open economy, highly open economy. So obviously and Dave was making this point, um, you know, we have to be very, you know, very aware of and follow very closely and pay a lot of attention to developments in the world economy and as to how they would affect us. And as I said, we've had we've had some very big developments in the world, in the world at large, in my time as governor. I mean, if you take Covid, Ukraine, of course, being the other very big one."
